listingId,project_name,coords,address,image_url
8172483,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",
6869877,Defined Meadows Villa,"Bhankrota, Jaipur","['26.855276', '75.691429']",
8097239,"Mahapura, Jaipur","Mahapura, Jaipur","['26.85043', '75.669295']",https://is1-3.housingcdn.com/01c16c28/09351509da21d594a8ebd17e64640e83/v0/medium/residential_plot-for-sale-mahapura-Jaipur-plot_view.jpg
8047979,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",
8238224,Anukampa Hanging Garden,"Bhankrota, Jaipur","['26.857048', '75.696907']",https://is1-3.housingcdn.com/4f2250e8/5b36eacfd65dede510dae1ec090fe7b9/v5/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur.jpg
8049045,Mahima Shubh Nilay,"Bhankrota, Jaipur","['26.852697', '75.681061']",https://is1-2.housingcdn.com/01c16c28/a84feb93cb8b7b27ac79618cd525976e/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-others.jpg
8201555,Anukampa Hanging Garden,"Bhankrota, Jaipur","['26.857048', '75.696907']",https://is1-3.housingcdn.com/01c16c28/391a227e506d8e2b254e433cd8fab18f/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
8200382,Defined Meadows Villa,"Bhankrota, Jaipur","['26.855276', '75.691429']",
7987521,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",https://is1-3.housingcdn.com/01c16c28/2a0f6d52abed8d112345e4a754355134/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
7987539,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",https://is1-2.housingcdn.com/01c16c28/7a66e417ce1462b5cea032d22e47a97b/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
7832657,Shree Shyam Residency,"Narayan Vihar, Jaipur","['26.854401', '75.724602']",https://is1-3.housingcdn.com/01c16c28/ba60e204289c2f936e5ec57aaa2f7d0a/v0/medium/2_bhk_apartment-for-sale-narayan_vihar_jaipur-Jaipur-bathroom.jpg
7812514,"Abhinandan build com mansarovar,Narayan Vihar, Jaipur","Abhinandan build com mansarovar,Narayan Vihar, Jaipur","['26.864345', '75.72465']",
7791797,Shubh Avana,"Jaisinghpura, Jaipur","['26.8335', '75.70125']",https://is1-2.housingcdn.com/4f2250e8/c05aa60a260140544c7631f5f3000ef4/v5/medium/2_bhk_apartment-for-sale-jaisinghpura_1-Jaipur.jpg
7695678,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/1d89ebb192ce9c240182e4f529ab7c03/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
7613879,"Sanjeevni shubharambh,Jaisinghpura, Jaipur","Sanjeevni shubharambh,Jaisinghpura, Jaipur","['26.83791', '75.698273']",
7786635,"Akshit enclave 2,Nirman Nagar, Brijlalpura,Jaipur","Akshit enclave 2,Nirman Nagar, Brijlalpura,Jaipur","['26.88593', '75.74333']",https://is1-3.housingcdn.com/01c16c28/a5e3a24e5a8c2bbb7f6833643734d196/v0/medium/3_bhk_apartment-for-sale-brijlalpura-Jaipur-hall.jpg
7494411,Unimaxe Pink Pride The Suites,"Mahapura, Jaipur","['26.85404', '75.673523']",https://is1-3.housingcdn.com/4f2250e8/75c0f4b2fcfbef2b05e36f2ebb6dee7e/v5/medium/2_bhk_apartment-for-sale-mahapura-Jaipur.jpg
7695993,"park akansha,Nirman Nagar, Brijlalpura,Jaipur","park akansha,Nirman Nagar, Brijlalpura,Jaipur","['26.887677', '75.745797']",
8472233,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.859559', '75.692732']",https://is1-2.housingcdn.com/01c16c28/2d1e53a86d18d6c1e4b4ee3b60ab0302/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
7196609,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-2.housingcdn.com/01c16c28/c637fac221d6b227de1c1616d40358a1/v0/medium/3_bhk_villa-for-sale-ganpati_nagar_jaipur-Jaipur-others.jpg
7786635,"Akshit enclave 2,Nirman Nagar, Brijlalpura,Jaipur","Akshit enclave 2,Nirman Nagar, Brijlalpura,Jaipur","['26.88593', '75.74333']",https://is1-3.housingcdn.com/01c16c28/a5e3a24e5a8c2bbb7f6833643734d196/v0/medium/3_bhk_apartment-for-sale-brijlalpura-Jaipur-hall.jpg
7494411,Unimaxe Pink Pride The Suites,"Mahapura, Jaipur","['26.85404', '75.673523']",https://is1-3.housingcdn.com/4f2250e8/75c0f4b2fcfbef2b05e36f2ebb6dee7e/v5/medium/2_bhk_apartment-for-sale-mahapura-Jaipur.jpg
7695993,"park akansha,Nirman Nagar, Brijlalpura,Jaipur","park akansha,Nirman Nagar, Brijlalpura,Jaipur","['26.887677', '75.745797']",
8472233,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.859559', '75.692732']",https://is1-2.housingcdn.com/01c16c28/2d1e53a86d18d6c1e4b4ee3b60ab0302/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
7196609,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-2.housingcdn.com/01c16c28/c637fac221d6b227de1c1616d40358a1/v0/medium/3_bhk_villa-for-sale-ganpati_nagar_jaipur-Jaipur-others.jpg
7171739,"Gupta buildcon,Heerapura, Heerawala,Jaipur","Gupta buildcon,Heerapura, Heerawala,Jaipur","['26.888295', '75.735198']",https://is1-3.housingcdn.com/01c16c28/209f5a1b0ec8596f4583b6b85931f339/v0/medium/3_bhk_villa-for-sale-heerawala-Jaipur-others.jpg
7125662,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.83791', '75.698273']",
6967601, Green Acres,"Narsinghpura, Jaipur","['26.86731', '75.649834']",https://is1-2.housingcdn.com/01c16c28/157c5d027e6fd53f79649bd3fcd85ce7/v0/medium/residential_plot-for-sale-narsinghpura-Jaipur-plot_view.jpg
6772328,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.855397', '75.652445']",https://is1-2.housingcdn.com/01c16c28/5092242344adf3d023d1f071685c71e4/v0/medium/residential_plot-for-sale-ramchandpura_1-Jaipur-plot_view.jpg
6772357,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.855397', '75.652445']",https://is1-3.housingcdn.com/01c16c28/3b7ea49e8716613ac92178eb09eb3ecf/v0/medium/residential_plot-for-sale-ramchandpura_1-Jaipur-plot_view.jpg
6772418,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.855397', '75.652445']",https://is1-2.housingcdn.com/01c16c28/1d60d26fc12c7404663d8abe8fc2e862/v0/medium/residential_plot-for-sale-ramchandpura_1-Jaipur-plot_view.jpg
6772369,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.855397', '75.652445']",https://is1-3.housingcdn.com/01c16c28/3b7ea49e8716613ac92178eb09eb3ecf/v0/medium/residential_plot-for-sale-ramchandpura_1-Jaipur-plot_view.jpg
6772389,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.855397', '75.652445']",https://is1-3.housingcdn.com/01c16c28/3b7ea49e8716613ac92178eb09eb3ecf/v0/medium/residential_plot-for-sale-ramchandpura_1-Jaipur-plot_view.jpg
6242344,Mangalam Aangan Residency,"Chatarpura At Lalya Ka Bas, Jaipur","['26.841123', '75.661213']",https://is1-3.housingcdn.com/01c16c28/36e198ab90c329ec3216674292ed88d7/v0/medium/residential_plot-for-sale-chatarpura_at_lalya_ka_bas-Jaipur-others.jpg
3731999,"Siddha Angan Heights,Heerapura, Heerawala,Jaipur","Siddha Angan Heights,Heerapura, Heerawala,Jaipur","['26.888342', '75.734283']",
6192593,Mangalam Aangan Residency,"Chatarpura At Lalya Ka Bas, Jaipur","['26.841123', '75.661213']",https://is1-3.housingcdn.com/01c16c28/262760d9e916ac8fb76c6494d5f93587/v0/medium/residential_plot-for-sale-chatarpura_at_lalya_ka_bas-Jaipur-others.jpg
7965755,Auric The Century Park,"Bhankrota, Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/4f2250e8/add1cb8bf255d370a1cbda1f7025141e/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-elevation.jpeg
6762062,Unique My Haveli,"Ramchandpura, Jaipur","['26.854327', '75.647435']",https://is1-3.housingcdn.com/01c16c28/de686c207f2688960e0777c5aff9ca2e/v0/medium/3_bhk_apartment-for-sale-ramchandpura_1-Jaipur-others.jpg
7931607,ARG Divine Enclave,"Jaisinghpura, Jaipur","['26.850233', '75.695885']",https://is1-3.housingcdn.com/01c16c28/38dd0ad87985277532516c83e6b0d834/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
6252200,"Mangalam Aangan Reidency,Mahapura, Jaipur","Mangalam Aangan Reidency,Mahapura, Jaipur","['26.850705', '75.670159']",https://is1-2.housingcdn.com/01c16c28/c3e4d8e32a3a5632a8de03be94ce19d1/v0/medium/4_bhk_villa-for-sale-mahapura-Jaipur-others.jpg
6192593,Mangalam Aangan Residency,"Chatarpura At Lalya Ka Bas, Jaipur","['26.841123', '75.661213']",https://is1-3.housingcdn.com/01c16c28/262760d9e916ac8fb76c6494d5f93587/v0/medium/residential_plot-for-sale-chatarpura_at_lalya_ka_bas-Jaipur-others.jpg
7965755,Auric The Century Park,"Bhankrota, Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/4f2250e8/add1cb8bf255d370a1cbda1f7025141e/v0/medium/2_bhk_apartment-for-sale-bhankrota-Jaipur-elevation.jpeg
6762062,Unique My Haveli,"Ramchandpura, Jaipur","['26.854327', '75.647435']",https://is1-3.housingcdn.com/01c16c28/de686c207f2688960e0777c5aff9ca2e/v0/medium/3_bhk_apartment-for-sale-ramchandpura_1-Jaipur-others.jpg
7931607,ARG Divine Enclave,"Jaisinghpura, Jaipur","['26.850233', '75.695885']",https://is1-3.housingcdn.com/01c16c28/38dd0ad87985277532516c83e6b0d834/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
6252200,"Mangalam Aangan Reidency,Mahapura, Jaipur","Mangalam Aangan Reidency,Mahapura, Jaipur","['26.850705', '75.670159']",https://is1-2.housingcdn.com/01c16c28/c3e4d8e32a3a5632a8de03be94ce19d1/v0/medium/4_bhk_villa-for-sale-mahapura-Jaipur-others.jpg
8003136,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/23daa4289d00bd4c67e4cdb21e0c099f/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
2165558,Shree Ram Om Bhagwati,"Gopalbari, Jaipur","['26.915908', '75.795343']",https://is1-2.housingcdn.com/4f2250e8/5a8817e56d106578bd4a742b98f80e4c/v5/medium/3_bhk_apartment-for-sale-gopalbari-Jaipur.jpg
4252528,Galaxy,"Mahapura, Jaipur","['26.859007', '75.669876']",
4252602,Galaxy,"Mahapura, Jaipur","['26.859007', '75.669876']",
4252560,Galaxy,"Mahapura, Jaipur","['26.859007', '75.669876']",
4253518,Galaxy,"Mahapura, Jaipur","['26.859007', '75.669876']",
7518333,"Keshav Nagar, Civil Lines,Jaipur","Keshav Nagar, Civil Lines,Jaipur","['26.905931', '75.784438']",https://is1-3.housingcdn.com/01c16c28/235853040cb2509540df5b154a3266c1/v0/medium/3_bhk_apartment-for-sale-civil_lines_jaipur-Jaipur-hall.jpg
7798132,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",
7504604,Roop Raj Enclave,"Bhankrota, Jaipur","['26.870558', '75.697418']",https://is1-2.housingcdn.com/01c16c28/2eb6d3765966464141ff1108a171a411/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-others.jpg
6569871,Dhanuka Sunshine Symphony,"Bhankrota, Jaipur","['26.855146', '75.69117']",https://is1-3.housingcdn.com/01c16c28/2184450e109817d97a3bfb72257fbf92/v0/medium/3_bhk_apartment-for-sale-bhankrota-Jaipur-hall.jpg
7396121,Yash Buildcon Jaipur Yash Apartments,"Narayan Vihar, Jaipur","['26.854618', '75.730423']",https://is1-2.housingcdn.com/01c16c28/399634421a92a373d946f2177062abe7/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-outside_view.jpg
3309565,"ORG Nakshatra,Hasampura, Jaipur","ORG Nakshatra,Hasampura, Jaipur","['26.860596', '75.666451']",
3679940,GKB Grace,"Chatarpura At Lalya Ka Bas, Jaipur","['26.841925', '75.666885']",https://is1-3.housingcdn.com/01c16c28/a30bdf328d559cca1cc113bb06cd3a03/v0/medium/2_bhk_apartment-for-sale-chatarpura_at_lalya_ka_bas-Jaipur-bedroom.jpg
7524925,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.850464', '75.659401']",https://is1-2.housingcdn.com/01c16c28/b80bfa42161219a40a8412a4b5b9493c/v0/medium/3_bhk_villa-for-sale-ramchandpura_1-Jaipur-others.jpg
6324912,Landmark Amber,"Vidhyut Nagar, Jaipur","['26.895554', '75.747559']",https://is1-2.housingcdn.com/01c16c28/7920da3a91e24ad9b4b9eaecfb497c04/v0/medium/10_bhk_independent_house-for-sale-vidhyut_nagar-Jaipur-balcony.jpg
7396121,Yash Buildcon Jaipur Yash Apartments,"Narayan Vihar, Jaipur","['26.854618', '75.730423']",https://is1-2.housingcdn.com/01c16c28/399634421a92a373d946f2177062abe7/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-outside_view.jpg
3309565,"ORG Nakshatra,Hasampura, Jaipur","ORG Nakshatra,Hasampura, Jaipur","['26.860596', '75.666451']",
3679940,GKB Grace,"Chatarpura At Lalya Ka Bas, Jaipur","['26.841925', '75.666885']",https://is1-3.housingcdn.com/01c16c28/a30bdf328d559cca1cc113bb06cd3a03/v0/medium/2_bhk_apartment-for-sale-chatarpura_at_lalya_ka_bas-Jaipur-bedroom.jpg
7524925,"Ramchandpura, Jaipur","Ramchandpura, Jaipur","['26.850464', '75.659401']",https://is1-2.housingcdn.com/01c16c28/b80bfa42161219a40a8412a4b5b9493c/v0/medium/3_bhk_villa-for-sale-ramchandpura_1-Jaipur-others.jpg
6324912,Landmark Amber,"Vidhyut Nagar, Jaipur","['26.895554', '75.747559']",https://is1-2.housingcdn.com/01c16c28/7920da3a91e24ad9b4b9eaecfb497c04/v0/medium/10_bhk_independent_house-for-sale-vidhyut_nagar-Jaipur-balcony.jpg
8533418,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",
8533747,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-3.housingcdn.com/01c16c28/255b245a57e44bebb417ec9bfa33f324/v0/medium/2_bhk_apartment-for-sale-ganpati_nagar_jaipur-Jaipur-others.jpg
6065775,"Narayan Vihar, Jaipur","Narayan Vihar, Jaipur","['26.864345', '75.72465']",https://is1-2.housingcdn.com/01c16c28/9165b43e40bfb60e374691fdd190d9c8/v0/medium/3_bhk_villa-for-sale-narayan_vihar_jaipur-Jaipur-bedroom.jpg
8524183,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",
8523147,"Vidhyut Nagar, Jaipur","Vidhyut Nagar, Jaipur","['26.897573', '75.750033']",https://is1-3.housingcdn.com/01c16c28/65812d6793cba04ec8763d5f49f26e65/v0/medium/10_bhk_independent_house-for-sale-vidhyut_nagar-Jaipur-others.jpg
8505473,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.868299', '75.696584']",https://is1-3.housingcdn.com/01c16c28/a0384d94a8ab946ffb7c03b1f4556117/v0/medium/4_bhk_independent_house-for-sale-bhankrota-Jaipur-building_view.jpg
8487212,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",https://is1-2.housingcdn.com/01c16c28/a2a3d3080bd1a039a04b81ea39f130c7/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
8487230,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",https://is1-2.housingcdn.com/01c16c28/a2a3d3080bd1a039a04b81ea39f130c7/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
8487237,"Jaisinghpura, Jaipur","Jaisinghpura, Jaipur","['26.836979', '75.699181']",https://is1-2.housingcdn.com/01c16c28/a2a3d3080bd1a039a04b81ea39f130c7/v0/medium/residential_plot-for-sale-jaisinghpura_1-Jaipur-plot_view.jpg
8505349,Royalsity Royal Residency by Royalsity Buildcon Pvt. Ltd.,"Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-3.housingcdn.com/4f2250e8/c728c9969303a0656d9be3a500763f11/v5/medium.jpg
8505369,"omega,Ganpati Nagar, Jaipur","omega,Ganpati Nagar, Jaipur","['26.912162', '75.784882']",
8479364,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-3.housingcdn.com/01c16c28/01162dda20d6078a3d60791883b9ac5e/v0/medium/residential_plot-for-sale-ganpati_nagar_jaipur-Jaipur-plot_view.jpg
8479339,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-2.housingcdn.com/01c16c28/15b5ffc348f0a02e829e27dee45934ad/v0/medium/residential_plot-for-sale-ganpati_nagar_jaipur-Jaipur-plot_view.jpg
8479366,"Ganpati Nagar, Jaipur","Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-3.housingcdn.com/01c16c28/01162dda20d6078a3d60791883b9ac5e/v0/medium/residential_plot-for-sale-ganpati_nagar_jaipur-Jaipur-plot_view.jpg
8476679,Unique My Haveli,"Ganpati Nagar, Jaipur","['26.912162', '75.784882']",https://is1-3.housingcdn.com/01c16c28/66b0d99679bd7890ca5973f7ddc98b9e/v0/medium/1_rk_apartment-for-sale-ganpati_nagar_jaipur-Jaipur-living_room.jpg
251477,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.863125', '75.680611']",https://is1-2.housingcdn.com/4f2250e8/f1a044107ff5cbf2a80f5ecf974ff2a3/v0/medium/manglam_aanantara-bhankrota-jaipur-mangalam_bdl.jpg
4593,"Mahapura,NH - 8 Jaipur,Jaipur","Mahapura,NH - 8 Jaipur,Jaipur","['26.852373', '75.674324']",https://is1-2.housingcdn.com/4f2250e8/0e25c1a8304821e231b5f6a65b8a268f/v0/medium/mahima_nirvana-mahapura-jaipur-mahima_group.jpg
78769,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.853342', '75.684387']",https://is1-3.housingcdn.com/4f2250e8/5d97e0165ca5286f4aeb44394e447d3c/v2/medium/mahima_shubh_nilay_phase_i_part_2-bhankrota-jaipur-mahima_group.jpeg
96732,"Ajmer Road, Jaipur","Ajmer Road, Jaipur","['26.886189', '75.703217']",https://is1-2.housingcdn.com/4f2250e8/ffda1e0d195110219800f0ae5b1d5e2b/v0/medium/chordias_atulya-ajmer_road-jaipur-chordias_group.jpeg
8528089,RK Residency,"Shanti Nagar, Brijlalpura,Jaipur","['26.893738', '75.747276']",
7893444,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/3dc27b18482121ca71ffb7fa44b5206f/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8336164,"HOMELAND Vatsalye,Bhankrota, Jaipur","HOMELAND Vatsalye,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/558626e3a5453678c1fa34b8984fc448/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-others.jpg
8341289,"Rajni Vihar, Heerawala,Jaipur","Rajni Vihar, Heerawala,Jaipur","['26.887274', '75.731186']",https://is1-2.housingcdn.com/01c16c28/d26753e6264f92ccc431bd1adbfe0779/v0/medium/3_bhk_independent_floor-for-sale-heerawala-Jaipur-outside_view.jpg
6552992,Vasundhara Apartment,"Suraj Nagar West, Civil Lines,Jaipur","['26.905444', '75.77802']",https://is1-2.housingcdn.com/01c16c28/c57b243ec834793f3d42790b5f896a3c/v0/medium/2_bhk_apartment-for-sale-civil_lines_jaipur-Jaipur-hall.jpg
7737476,"Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","['26.897141', '75.760449']",https://is1-2.housingcdn.com/01c16c28/80ba0c1ab121db38a48e1a532d838edc/v0/medium/2_bhk_apartment-for-sale-sushilpura-Jaipur-hall.jpg
7318935,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.871529', '75.696572']",https://is1-3.housingcdn.com/01c16c28/9fad5e381465c660e700316d6dd6077a/v0/medium/2_bhk_independent_house-for-sale-bhankrota-Jaipur-others.jpg
7431734,"omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","['26.89488', '75.749366']",
7319695,Anukriti Green Acres,"Narsinghpura, Jaipur","['26.86731', '75.649834']",https://is1-3.housingcdn.com/01c16c28/047444947473487f68b1cfcaf821af2a/v0/medium/residential_plot-for-sale-narsinghpura-Jaipur-plot_view.jpg
7010774,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/6fbcd2205cae1e2046714a5ca93505a9/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
263859,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/4f2250e8/add1cb8bf255d370a1cbda1f7025141e/v0/medium/auric_the_century_park-bhankrota-jaipur-auric_infratech_private_limited.jpeg
3660722,"Royal Celebrity,Jaisinghpura, Jaipur","Royal Celebrity,Jaisinghpura, Jaipur","['26.843657', '75.695885']",https://is1-2.housingcdn.com/01c16c28/e4c9907c5388dbbd0c94a21901618b23/v0/medium/3_bhk_villa-for-sale-jaisinghpura_1-Jaipur-others.jpg
124197,"Narayan Vihar,NH - 8 Jaipur,Jaipur","Narayan Vihar,NH - 8 Jaipur,Jaipur","['26.872835', '75.715034']",https://is1-2.housingcdn.com/4f2250e8/4fe815652a2c1ddb13c61d0be8186de6/v0/medium/arg_ananta_ii-narayan_vihar_jaipur-jaipur-arg_group.jpg
198819,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.864237', '75.681984']",https://is1-3.housingcdn.com/4f2250e8/f9d3ce393260b129f839bcc5b3fd22dd/v0/medium/one_nakshatra-bhankrota-jaipur-one_realty_group.jpg
6762,"Jaisinghpura,NH - 8 Jaipur,Jaipur","Jaisinghpura,NH - 8 Jaipur,Jaipur","['26.850233', '75.695885']",https://is1-3.housingcdn.com/4f2250e8/896890faa1ba3e6db0a18f1396572d1c/v0/medium/arg_divine_enclave-bhankrota-jaipur-arg_group.jpeg
124173,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.864237', '75.681984']",https://is1-2.housingcdn.com/4f2250e8/415c055923e76badc6fd199d6d2647d5/v0/medium/org_galaxy-bhankrota-jaipur-one_realty_group.jpeg
251477,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.863125', '75.680611']",https://is1-2.housingcdn.com/4f2250e8/f1a044107ff5cbf2a80f5ecf974ff2a3/v0/medium/manglam_aanantara-bhankrota-jaipur-mangalam_bdl.jpg
4593,"Mahapura,NH - 8 Jaipur,Jaipur","Mahapura,NH - 8 Jaipur,Jaipur","['26.852373', '75.674324']",https://is1-2.housingcdn.com/4f2250e8/0e25c1a8304821e231b5f6a65b8a268f/v0/medium/mahima_nirvana-mahapura-jaipur-mahima_group.jpg
78769,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.853342', '75.684387']",https://is1-3.housingcdn.com/4f2250e8/5d97e0165ca5286f4aeb44394e447d3c/v2/medium/mahima_shubh_nilay_phase_i_part_2-bhankrota-jaipur-mahima_group.jpeg
96732,"Ajmer Road, Jaipur","Ajmer Road, Jaipur","['26.886189', '75.703217']",https://is1-2.housingcdn.com/4f2250e8/ffda1e0d195110219800f0ae5b1d5e2b/v0/medium/chordias_atulya-ajmer_road-jaipur-chordias_group.jpeg
8528089,RK Residency,"Shanti Nagar, Brijlalpura,Jaipur","['26.893738', '75.747276']",
7893444,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/3dc27b18482121ca71ffb7fa44b5206f/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
8336164,"HOMELAND Vatsalye,Bhankrota, Jaipur","HOMELAND Vatsalye,Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/558626e3a5453678c1fa34b8984fc448/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-others.jpg
8341289,"Rajni Vihar, Heerawala,Jaipur","Rajni Vihar, Heerawala,Jaipur","['26.887274', '75.731186']",https://is1-2.housingcdn.com/01c16c28/d26753e6264f92ccc431bd1adbfe0779/v0/medium/3_bhk_independent_floor-for-sale-heerawala-Jaipur-outside_view.jpg
6552992,Vasundhara Apartment,"Suraj Nagar West, Civil Lines,Jaipur","['26.905444', '75.77802']",https://is1-2.housingcdn.com/01c16c28/c57b243ec834793f3d42790b5f896a3c/v0/medium/2_bhk_apartment-for-sale-civil_lines_jaipur-Jaipur-hall.jpg
7737476,"Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","Chandrakunj Apartments,Dharam Park, Sushilpura,Jaipur","['26.897141', '75.760449']",https://is1-2.housingcdn.com/01c16c28/80ba0c1ab121db38a48e1a532d838edc/v0/medium/2_bhk_apartment-for-sale-sushilpura-Jaipur-hall.jpg
7318935,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.871529', '75.696572']",https://is1-3.housingcdn.com/01c16c28/9fad5e381465c660e700316d6dd6077a/v0/medium/2_bhk_independent_house-for-sale-bhankrota-Jaipur-others.jpg
7431734,"omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","omaxe city ,Shanti Nagar, Brijlalpura,Jaipur","['26.89488', '75.749366']",
7319695,Anukriti Green Acres,"Narsinghpura, Jaipur","['26.86731', '75.649834']",https://is1-3.housingcdn.com/01c16c28/047444947473487f68b1cfcaf821af2a/v0/medium/residential_plot-for-sale-narsinghpura-Jaipur-plot_view.jpg
7010774,"Bhankrota, Jaipur","Bhankrota, Jaipur","['26.869242', '75.696717']",https://is1-3.housingcdn.com/01c16c28/6fbcd2205cae1e2046714a5ca93505a9/v0/medium/residential_plot-for-sale-bhankrota-Jaipur-plot_view.jpg
263859,"Bhankrota,NH - 8 Jaipur,Jaipur","Bhankrota,NH - 8 Jaipur,Jaipur","['26.852364', '75.682465']",https://is1-3.housingcdn.com/4f2250e8/add1cb8bf255d370a1cbda1f7025141e/v0/medium/auric_the_century_park-bhankrota-jaipur-auric_infratech_private_limited.jpeg
